cnt,clinical_trial_status,progression_bin,symptom_burden_bin,tx_class,tx_modality,tx_specific,visual_status_bin,site
19,,PROGRESSION,,TRAMETINIB,TARGETED_THERAPY,,NOT_MENTIONED,boston_childrens
19,,PROGRESSION,,TRAMETINIB,,trametinib 0.5 MG Oral Tablet,,boston_childrens
19,,PROGRESSION,,TRAMETINIB,,,NOT_MENTIONED,boston_childrens
19,,PROGRESSION,,,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,,boston_childrens
19,,PROGRESSION,,,,trametinib 0.5 MG Oral Tablet,,boston_childrens
19,,STABLE,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
19,,STABLE,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,,,boston_childrens
19,,STABLE,NOT_MENTIONED,CHEMOTHERAPY,,,NOT_MENTIONED,boston_childrens
19,,STABLE,NOT_MENTIONED,CHEMOTHERAPY,,,,boston_childrens
19,,STABLE,NOT_MENTIONED,VINCA ALKALOID,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
19,,STABLE,NOT_MENTIONED,VINCA ALKALOID,CHEMOTHERAPY,,,boston_childrens
19,,STABLE,NOT_MENTIONED,VINCA ALKALOID,,,NOT_MENTIONED,boston_childrens
19,,STABLE,NOT_MENTIONED,VINCA ALKALOID,,,,boston_childrens
19,,STABLE,NOT_MENTIONED,,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
19,,STABLE,NOT_MENTIONED,,CHEMOTHERAPY,,,boston_childrens
19,,STABLE,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,,,boston_childrens
19,,STABLE,SYMPTOM_PRESENT,CHEMOTHERAPY,,,,boston_childrens
19,,STABLE,SYMPTOM_PRESENT,,CHEMOTHERAPY,,,boston_childrens
19,,STABLE,SYMPTOM_PRESENT,,,NOT_MENTIONED,,boston_childrens
19,,STABLE,,,CHEMOTHERAPY,OTHER,NOT_MENTIONED,boston_childrens
19,,STABLE,,,CHEMOTHERAPY,OTHER,,boston_childrens
19,,STABLE,,,,OTHER,NOT_MENTIONED,boston_childrens
19,,STABLE,,,,OTHER,,boston_childrens
19,,,NOT_MENTIONED,MAPK,TARGETED_THERAPY,,,boston_childrens
19,,,NOT_MENTIONED,MAPK,,,,boston_childrens
19,,,NOT_MENTIONED,OTHER TARGETED,TARGETED_THERAPY,cumulus__none,,boston_childrens
19,,,NOT_MENTIONED,OTHER TARGETED,TARGETED_THERAPY,,,boston_childrens
19,,,NOT_MENTIONED,OTHER TARGETED,,cumulus__none,,boston_childrens
19,,,NOT_MENTIONED,OTHER TARGETED,,,,boston_childrens
19,,,NOT_MENTIONED,TRAMETINIB,TARGETED_THERAPY,,,boston_childrens
19,,,NOT_MENTIONED,TRAMETINIB,,,,boston_childrens
19,,,SYMPTOM_PRESENT,ALKYLATING,CHEMOTHERAPY,OTHER,DECLINING,boston_childrens
19,,,SYMPTOM_PRESENT,ALKYLATING,,OTHER,DECLINING,boston_childrens
19,,,SYMPTOM_PRESENT,ANTIMETABOLITE,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
19,,,SYMPTOM_PRESENT,ANTIMETABOLITE,CHEMOTHERAPY,OTHER,NOT_MENTIONED,boston_childrens
19,,,SYMPTOM_PRESENT,ANTIMETABOLITE,,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
19,,,SYMPTOM_PRESENT,ANTIMETABOLITE,,OTHER,NOT_MENTIONED,boston_childrens
19,,,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,NOT_MENTIONED,DECLINING,boston_childrens
19,,,SYMPTOM_PRESENT,CHEMOTHERAPY,,NOT_MENTIONED,DECLINING,boston_childrens
19,,,SYMPTOM_PRESENT,MTOR,TARGETED_THERAPY,cumulus__none,DECLINING,boston_childrens
19,,,SYMPTOM_PRESENT,MTOR,,cumulus__none,DECLINING,boston_childrens
19,,,SYMPTOM_PRESENT,OBSERVATION,OBSERVATION,OBSERVATION,IMPROVING,boston_childrens
19,,,SYMPTOM_PRESENT,OBSERVATION,OBSERVATION,,IMPROVING,boston_childrens
19,,,SYMPTOM_PRESENT,OBSERVATION,,OBSERVATION,IMPROVING,boston_childrens
19,,,SYMPTOM_PRESENT,OBSERVATION,,,IMPROVING,boston_childrens
19,,,SYMPTOM_PRESENT,TOPOISOMERASE,CHEMOTHERAPY,OTHER,,boston_childrens
19,,,SYMPTOM_PRESENT,TOPOISOMERASE,,OTHER,,boston_childrens
19,,,SYMPTOM_PRESENT,TRAMETINIB,TARGETED_THERAPY,,,boston_childrens
19,,,SYMPTOM_PRESENT,TRAMETINIB,,,,boston_childrens
19,,,SYMPTOM_PRESENT,,OBSERVATION,OBSERVATION,IMPROVING,boston_childrens
19,,,SYMPTOM_PRESENT,,OBSERVATION,,IMPROVING,boston_childrens
19,,,SYMPTOM_PRESENT,,,OBSERVATION,IMPROVING,boston_childrens
19,,,,BRAF,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
19,,,,BRAF,,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
19,,,,CHEMOTHERAPY,CHEMOTHERAPY,,IMPROVING,boston_childrens
19,,,,CHEMOTHERAPY,,,IMPROVING,boston_childrens
19,,,,ETOPOSIDE,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
19,,,,ETOPOSIDE,CHEMOTHERAPY,,,boston_childrens
19,,,,ETOPOSIDE,,,NOT_MENTIONED,boston_childrens
19,,,,ETOPOSIDE,,,,boston_childrens
19,,,,GROSS TOTAL,SURGERY,GROSS_TOTAL,,boston_childrens
19,,,,GROSS TOTAL,SURGERY,,,boston_childrens
19,,,,GROSS TOTAL,,GROSS_TOTAL,,boston_childrens
19,,,,GROSS TOTAL,,,,boston_childrens
19,,,,MAPK,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
19,,,,MAPK,,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
19,,,,MEK,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
19,,,,MEK,,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
19,,,,TOPOISOMERASE,CHEMOTHERAPY,OTHER,NOT_MENTIONED,boston_childrens
19,,,,TOPOISOMERASE,,OTHER,NOT_MENTIONED,boston_childrens
19,,,,TRAMETINIB,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
19,,,,TRAMETINIB,,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
19,,,,,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
19,,,,,,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
18,AVAILABLE_AND_ELIGIBLE,PROGRESSION,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,,NOT_MENTIONED,
18,AVAILABLE_AND_ELIGIBLE,PROGRESSION,NOT_MENTIONED,CHEMOTHERAPY,,,NOT_MENTIONED,
18,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,ALKYLATING,CHEMOTHERAPY,,,
18,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,ALKYLATING,,,,
18,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,MTOR,TARGETED_THERAPY,cumulus__none,,
18,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,MTOR,TARGETED_THERAPY,,,
18,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,MTOR,,cumulus__none,,
18,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,MTOR,,,,
18,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,BRAF,TARGETED_THERAPY,,,
18,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,BRAF,,,,
18,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,
18,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,CHEMOTHERAPY,,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,
18,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,MEK,TARGETED_THERAPY,cumulus__none,NOT_MENTIONED,
18,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,MEK,TARGETED_THERAPY,,NOT_MENTIONED,
18,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,MEK,,cumulus__none,NOT_MENTIONED,
18,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,MEK,,,NOT_MENTIONED,
18,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,PLATINUM,CHEMOTHERAPY,,,
18,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,PLATINUM,,,,
18,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,ALKYLATING,CHEMOTHERAPY,NOT_MENTIONED,,
18,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,ALKYLATING,,NOT_MENTIONED,,
18,AVAILABLE_AND_ELIGIBLE,,,MTOR,TARGETED_THERAPY,cumulus__none,,
18,AVAILABLE_AND_ELIGIBLE,,,MTOR,TARGETED_THERAPY,,,
18,AVAILABLE_AND_ELIGIBLE,,,MTOR,,cumulus__none,,
18,AVAILABLE_AND_ELIGIBLE,,,MTOR,,,,
18,AVAILABLE_AND_ELIGIBLE,,,VINCA ALKALOID,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,
18,AVAILABLE_AND_ELIGIBLE,,,VINCA ALKALOID,,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,
18,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,,,TARGETED_THERAPY,cumulus__none,,
18,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,,,,cumulus__none,,
18,AVAILABLE_NOT_ELIGIBLE,,,,TARGETED_THERAPY,cumulus__none,,
18,AVAILABLE_NOT_ELIGIBLE,,,,,cumulus__none,,
18,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,ALKYLATING,CHEMOTHERAPY,NOT_MENTIONED,,
18,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,ALKYLATING,,NOT_MENTIONED,,
18,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,VINCA ALKALOID,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,
18,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,VINCA ALKALOID,,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,
18,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,,,,DECLINING,
18,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,BIOPSY,SURGERY,NOT_MENTIONED,,
18,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,BIOPSY,,NOT_MENTIONED,,
18,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,DEBULKING,SURGERY,,NOT_MENTIONED,
18,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,DEBULKING,,,NOT_MENTIONED,
18,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,MTOR,TARGETED_THERAPY,,DECLINING,
18,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,MTOR,,,DECLINING,
18,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,DECLINING,
18,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,VINCA ALKALOID,,CARBOPLATIN_VINCRISTINE,DECLINING,
18,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,,SURGERY,,DECLINING,
18,NOT_MENTIONED,PROGRESSION,,ANTIMETABOLITE,CHEMOTHERAPY,NOT_MENTIONED,,
18,NOT_MENTIONED,PROGRESSION,,ANTIMETABOLITE,CHEMOTHERAPY,OTHER,,
18,NOT_MENTIONED,PROGRESSION,,ANTIMETABOLITE,,NOT_MENTIONED,,
18,NOT_MENTIONED,PROGRESSION,,ANTIMETABOLITE,,OTHER,,
18,NOT_MENTIONED,PROGRESSION,,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,DECLINING,
18,NOT_MENTIONED,PROGRESSION,,CHEMOTHERAPY,,OTHER,DECLINING,
18,NOT_MENTIONED,PROGRESSION,,ETOPOSIDE,CHEMOTHERAPY,,NOT_MENTIONED,
18,NOT_MENTIONED,PROGRESSION,,ETOPOSIDE,CHEMOTHERAPY,,,
18,NOT_MENTIONED,PROGRESSION,,ETOPOSIDE,,,NOT_MENTIONED,
18,NOT_MENTIONED,PROGRESSION,,ETOPOSIDE,,,,
18,NOT_MENTIONED,PROGRESSION,,MAPK,TARGETED_THERAPY,,NOT_MENTIONED,
18,NOT_MENTIONED,PROGRESSION,,MAPK,,,NOT_MENTIONED,
18,NOT_MENTIONED,PROGRESSION,,TOPOISOMERASE,CHEMOTHERAPY,OTHER,,
18,NOT_MENTIONED,PROGRESSION,,TOPOISOMERASE,,OTHER,,
18,NOT_MENTIONED,PROGRESSION,,,SURGERY,,DECLINING,
18,NOT_MENTIONED,STABLE,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,,NOT_MENTIONED,
18,NOT_MENTIONED,STABLE,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,,,
18,NOT_MENTIONED,STABLE,NOT_MENTIONED,CHEMOTHERAPY,,,NOT_MENTIONED,
18,NOT_MENTIONED,STABLE,NOT_MENTIONED,CHEMOTHERAPY,,,,
18,NOT_MENTIONED,STABLE,NOT_MENTIONED,VINCA ALKALOID,CHEMOTHERAPY,,NOT_MENTIONED,
18,NOT_MENTIONED,STABLE,NOT_MENTIONED,VINCA ALKALOID,CHEMOTHERAPY,,,
18,NOT_MENTIONED,STABLE,NOT_MENTIONED,VINCA ALKALOID,,,NOT_MENTIONED,
18,NOT_MENTIONED,STABLE,NOT_MENTIONED,VINCA ALKALOID,,,,
18,NOT_MENTIONED,STABLE,NOT_MENTIONED,,CHEMOTHERAPY,,NOT_MENTIONED,
18,NOT_MENTIONED,STABLE,NOT_MENTIONED,,CHEMOTHERAPY,,,
18,NOT_MENTIONED,STABLE,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,,,
18,NOT_MENTIONED,STABLE,SYMPTOM_PRESENT,CHEMOTHERAPY,,,,
18,NOT_MENTIONED,STABLE,SYMPTOM_PRESENT,,CHEMOTHERAPY,,,
18,NOT_MENTIONED,STABLE,,OBSERVATION,OBSERVATION,OBSERVATION,IMPROVING,
18,NOT_MENTIONED,STABLE,,OBSERVATION,OBSERVATION,,IMPROVING,
18,NOT_MENTIONED,STABLE,,OBSERVATION,,OBSERVATION,IMPROVING,
18,NOT_MENTIONED,STABLE,,OBSERVATION,,,IMPROVING,
18,NOT_MENTIONED,STABLE,,,CHEMOTHERAPY,OTHER,NOT_MENTIONED,
18,NOT_MENTIONED,STABLE,,,CHEMOTHERAPY,OTHER,,
18,NOT_MENTIONED,STABLE,,,OBSERVATION,OBSERVATION,IMPROVING,
18,NOT_MENTIONED,STABLE,,,OBSERVATION,,IMPROVING,
18,NOT_MENTIONED,STABLE,,,,OBSERVATION,IMPROVING,
18,NOT_MENTIONED,STABLE,,,,OTHER,NOT_MENTIONED,
18,NOT_MENTIONED,STABLE,,,,OTHER,,
18,NOT_MENTIONED,,NOT_MENTIONED,NOT MENTIONED,SURGERY,NOT_MENTIONED,NOT_MENTIONED,
18,NOT_MENTIONED,,NOT_MENTIONED,NOT MENTIONED,SURGERY,NOT_MENTIONED,,
18,NOT_MENTIONED,,NOT_MENTIONED,NOT MENTIONED,SURGERY,,NOT_MENTIONED,
18,NOT_MENTIONED,,NOT_MENTIONED,NOT MENTIONED,SURGERY,,,
18,NOT_MENTIONED,,NOT_MENTIONED,NOT MENTIONED,,NOT_MENTIONED,NOT_MENTIONED,
18,NOT_MENTIONED,,NOT_MENTIONED,NOT MENTIONED,,NOT_MENTIONED,,
18,NOT_MENTIONED,,NOT_MENTIONED,NOT MENTIONED,,,NOT_MENTIONED,
18,NOT_MENTIONED,,NOT_MENTIONED,NOT MENTIONED,,,,
18,NOT_MENTIONED,,NOT_MENTIONED,PLATINUM,CHEMOTHERAPY,OTHER,NOT_MENTIONED,
18,NOT_MENTIONED,,NOT_MENTIONED,PLATINUM,,OTHER,NOT_MENTIONED,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,ALKYLATING,CHEMOTHERAPY,,DECLINING,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,ALKYLATING,,,DECLINING,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,ANTIMETABOLITE,CHEMOTHERAPY,NOT_MENTIONED,,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,ANTIMETABOLITE,CHEMOTHERAPY,OTHER,NOT_MENTIONED,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,ANTIMETABOLITE,,NOT_MENTIONED,,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,ANTIMETABOLITE,,OTHER,NOT_MENTIONED,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,BIOPSY,SURGERY,NOT_MENTIONED,,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,BIOPSY,,NOT_MENTIONED,,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,DECLINING,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,CHEMOTHERAPY,,OTHER,DECLINING,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,DEBULKING,SURGERY,,NOT_MENTIONED,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,DEBULKING,,,NOT_MENTIONED,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,MAPK,TARGETED_THERAPY,,NOT_MENTIONED,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,MAPK,,,NOT_MENTIONED,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,MTOR,TARGETED_THERAPY,,DECLINING,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,MTOR,,,DECLINING,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,TRAMETINIB,TARGETED_THERAPY,,,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,TRAMETINIB,,,,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,DECLINING,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,NOT_MENTIONED,DECLINING,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,VINCA ALKALOID,,CARBOPLATIN_VINCRISTINE,DECLINING,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,VINCA ALKALOID,,NOT_MENTIONED,DECLINING,
18,NOT_MENTIONED,,SYMPTOM_PRESENT,,SURGERY,,DECLINING,
18,NOT_MENTIONED,,,ALKYLATING,CHEMOTHERAPY,NOT_MENTIONED,DECLINING,
18,NOT_MENTIONED,,,ALKYLATING,,NOT_MENTIONED,DECLINING,
18,NOT_MENTIONED,,,BRAF,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,,
18,NOT_MENTIONED,,,BRAF,,trametinib 0.5 MG Oral Tablet,,
18,NOT_MENTIONED,,,DEBULKING,SURGERY,NOT_MENTIONED,,
18,NOT_MENTIONED,,,DEBULKING,,NOT_MENTIONED,,
18,NOT_MENTIONED,,,ENDOSCOPIC,SURGERY,,,
18,NOT_MENTIONED,,,ENDOSCOPIC,,,,
18,NOT_MENTIONED,,,GROSS TOTAL,SURGERY,GROSS_TOTAL,NOT_MENTIONED,
18,NOT_MENTIONED,,,GROSS TOTAL,SURGERY,,NOT_MENTIONED,
18,NOT_MENTIONED,,,GROSS TOTAL,,GROSS_TOTAL,NOT_MENTIONED,
18,NOT_MENTIONED,,,GROSS TOTAL,,,NOT_MENTIONED,
18,NOT_MENTIONED,,,MAPK,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,,
18,NOT_MENTIONED,,,MAPK,,trametinib 0.5 MG Oral Tablet,,
18,NOT_MENTIONED,,,MEK,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,,
18,NOT_MENTIONED,,,MEK,,trametinib 0.5 MG Oral Tablet,,
18,NOT_MENTIONED,,,TOPOISOMERASE,CHEMOTHERAPY,NOT_MENTIONED,,
18,NOT_MENTIONED,,,TOPOISOMERASE,,NOT_MENTIONED,,
18,NOT_MENTIONED,,,TRAMETINIB,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,,
18,NOT_MENTIONED,,,TRAMETINIB,,trametinib 0.5 MG Oral Tablet,,
18,NOT_MENTIONED,,,,SURGERY,,DECLINING,
18,NOT_MENTIONED,,,,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,,
18,NOT_MENTIONED,,,,,trametinib 0.5 MG Oral Tablet,,
18,,PROGRESSION,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,
18,,PROGRESSION,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,NOT_MENTIONED,,
18,,PROGRESSION,NOT_MENTIONED,CHEMOTHERAPY,,NOT_MENTIONED,NOT_MENTIONED,
18,,PROGRESSION,NOT_MENTIONED,CHEMOTHERAPY,,NOT_MENTIONED,,
18,,PROGRESSION,NOT_MENTIONED,MAPK,TARGETED_THERAPY,,,
18,,PROGRESSION,NOT_MENTIONED,MAPK,,,,
18,,PROGRESSION,NOT_MENTIONED,PLATINUM,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,
18,,PROGRESSION,NOT_MENTIONED,PLATINUM,,CARBOPLATIN_VINCRISTINE,,
18,,PROGRESSION,NOT_MENTIONED,TRAMETINIB,TARGETED_THERAPY,,,
18,,PROGRESSION,NOT_MENTIONED,TRAMETINIB,,,,
18,,PROGRESSION,SYMPTOM_PRESENT,ALKYLATING,CHEMOTHERAPY,OTHER,DECLINING,
18,,PROGRESSION,SYMPTOM_PRESENT,ALKYLATING,,OTHER,DECLINING,
18,,PROGRESSION,SYMPTOM_PRESENT,BIOPSY,SURGERY,NOT_MENTIONED,,
18,,PROGRESSION,SYMPTOM_PRESENT,BIOPSY,,NOT_MENTIONED,,
18,,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,NOT_MENTIONED,DECLINING,
18,,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,,NOT_MENTIONED,DECLINING,
18,,PROGRESSION,SYMPTOM_PRESENT,DEBULKING,SURGERY,,NOT_MENTIONED,
18,,PROGRESSION,SYMPTOM_PRESENT,DEBULKING,,,NOT_MENTIONED,
18,,PROGRESSION,SYMPTOM_PRESENT,TRAMETINIB,TARGETED_THERAPY,,,
18,,PROGRESSION,SYMPTOM_PRESENT,TRAMETINIB,,,,
18,,PROGRESSION,SYMPTOM_PRESENT,,SURGERY,NOT_MENTIONED,DECLINING,
18,,PROGRESSION,,ANTIMETABOLITE,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,
18,,PROGRESSION,,ANTIMETABOLITE,CHEMOTHERAPY,OTHER,,
18,,PROGRESSION,,ANTIMETABOLITE,,NOT_MENTIONED,NOT_MENTIONED,
18,,PROGRESSION,,ANTIMETABOLITE,,OTHER,,
18,,PROGRESSION,,BRAF,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,
18,,PROGRESSION,,BRAF,,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,
18,,PROGRESSION,,ETOPOSIDE,CHEMOTHERAPY,,NOT_MENTIONED,
18,,PROGRESSION,,ETOPOSIDE,CHEMOTHERAPY,,,
18,,PROGRESSION,,ETOPOSIDE,,,NOT_MENTIONED,
18,,PROGRESSION,,ETOPOSIDE,,,,
18,,PROGRESSION,,MAPK,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,
18,,PROGRESSION,,MAPK,,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,
18,,PROGRESSION,,MEK,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,
18,,PROGRESSION,,MEK,,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,
18,,PROGRESSION,,TRAMETINIB,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,
18,,PROGRESSION,,TRAMETINIB,,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,
18,,PROGRESSION,,,SURGERY,NOT_MENTIONED,DECLINING,
18,,PROGRESSION,,,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,
18,,PROGRESSION,,,,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,
18,,STABLE,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,,NOT_MENTIONED,
18,,STABLE,SYMPTOM_PRESENT,CHEMOTHERAPY,,,NOT_MENTIONED,
18,,STABLE,SYMPTOM_PRESENT,,CHEMOTHERAPY,,NOT_MENTIONED,
18,,STABLE,,PLATINUM,CHEMOTHERAPY,NOT_MENTIONED,,
18,,STABLE,,PLATINUM,,NOT_MENTIONED,,
18,,,NOT_MENTIONED,MAPK,TARGETED_THERAPY,,NOT_MENTIONED,
18,,,NOT_MENTIONED,MAPK,,,NOT_MENTIONED,
18,,,NOT_MENTIONED,NOT MENTIONED,SURGERY,NOT_MENTIONED,NOT_MENTIONED,
18,,,NOT_MENTIONED,NOT MENTIONED,SURGERY,NOT_MENTIONED,,
18,,,NOT_MENTIONED,NOT MENTIONED,SURGERY,,NOT_MENTIONED,
18,,,NOT_MENTIONED,NOT MENTIONED,SURGERY,,,
18,,,NOT_MENTIONED,NOT MENTIONED,,NOT_MENTIONED,NOT_MENTIONED,
18,,,NOT_MENTIONED,NOT MENTIONED,,NOT_MENTIONED,,
18,,,NOT_MENTIONED,NOT MENTIONED,,,NOT_MENTIONED,
18,,,NOT_MENTIONED,NOT MENTIONED,,,,
18,,,NOT_MENTIONED,TRAMETINIB,TARGETED_THERAPY,,NOT_MENTIONED,
18,,,NOT_MENTIONED,TRAMETINIB,,,NOT_MENTIONED,
18,,,SYMPTOM_PRESENT,BIOPSY,SURGERY,NOT_MENTIONED,,
18,,,SYMPTOM_PRESENT,BIOPSY,,NOT_MENTIONED,,
18,,,SYMPTOM_PRESENT,BRAF,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,,
18,,,SYMPTOM_PRESENT,BRAF,,trametinib 0.5 MG Oral Tablet,,
18,,,SYMPTOM_PRESENT,DEBULKING,SURGERY,,NOT_MENTIONED,
18,,,SYMPTOM_PRESENT,DEBULKING,,,NOT_MENTIONED,
18,,,SYMPTOM_PRESENT,MAPK,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,,
18,,,SYMPTOM_PRESENT,MAPK,,trametinib 0.5 MG Oral Tablet,,
18,,,SYMPTOM_PRESENT,MEK,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,,
18,,,SYMPTOM_PRESENT,MEK,,trametinib 0.5 MG Oral Tablet,,
18,,,SYMPTOM_PRESENT,TRAMETINIB,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,,
18,,,SYMPTOM_PRESENT,TRAMETINIB,TARGETED_THERAPY,,NOT_MENTIONED,
